ID_Item,Nombre,ID_Categoria,ID_Perfil_Precio_Override,ID_Perfil_Init_Override,Default_Glosa,Activo,Updated_At
ITEM_COCTAIL_CHILENO_MINIMO_15_PASAJEROS,"Coctail chileno, minimo 15 pasajeros.",CAT_ALIMENTACION_Y_BANQUETERIA,PROF_COCTAIL_CHILENO_MINIMO_15_PASAJEROS,,"1 Bebestible por persona entre: Pisco sour, espumante, vino,  bebida o cerveza. 1 empanadita de pino y 1 de queso, 1 bruscheta de prieta nogada, 1 mini anticucho, chorizo envuelto en masa de  hoja, chupe de camarón, mix de quesos y frutos secos.",true,2026-02-19T16:42:08.795Z
ITEM_CORDERO_A_LA_ESPADA_CORDERO_CON_PAN_AMASADO_Y_SALSAS_PARA_20_PAX,Cordero a la espada (Cordero con pan amasado y salsas para 20 pax),CAT_ALIMENTACION_Y_BANQUETERIA,PROF_CORDERO_A_LA_ESPADA_CORDERO_CON_PAN_AMASADO_Y_SALSAS_PARA_20_PAX,,"Cordero a la espada para picoteo, acompañado de panes amasados con distintas salsas tales como pebre, lactonesa ajo merkén y criolla.",true,2026-02-19T16:42:08.795Z
ITEM_PIERNA_DE_CERDO_16_HRS_AL_HORNO_CON_AMASADO_Y_3_SALSAS_PARA_PICOTEO,"Pierna de cerdo 16 hrs al horno, con amasado y 3 salsas para picoteo",CAT_ALIMENTACION_Y_BANQUETERIA,PROF_PIERNA_DE_CERDO_16_HRS_AL_HORNO_CON_AMASADO_Y_3_SALSAS_PARA_PICOTEO,,Recomendado para  maximo 50 personas,true,2026-02-19T16:42:08.795Z
ITEM_EMPANADAS_COCTEL_PINO_QUESO_Y_NAPOLITANA,"Empanadas coctel( pino, queso y napolitana)",CAT_ALIMENTACION_Y_BANQUETERIA,PROF_EMPANADAS_COCTEL_PINO_QUESO_Y_NAPOLITANA,,"Empanada pino, queso, napolitana, valor unitario",true,2026-02-19T16:42:08.795Z
ITEM_SERVICIO_DE_TRASNOCHE_CONSOME_250CC_CON_2_TAPADITOS,Servicio de trasnoche Consome 250cc con 2 tapaditos,CAT_ALIMENTACION_Y_BANQUETERIA,PROF_SERVICIO_DE_TRASNOCHE_CONSOME_250CC_CON_2_TAPADITOS,PI_1_PER_PAX,,true,2026-02-19T16:42:08.795Z
ITEM_PUNTO_DE_HIDRATACION,Punto de hidratación,CAT_ALIMENTACION_Y_BANQUETERIA,PROF_PUNTO_DE_HIDRATACION,,"1 barra de ceral, 1 agua mineral y 1 fruta de estación",true,2026-02-19T16:42:08.795Z
ITEM_1_FRUTA_DE_ESTACION,1 fruta de estación,CAT_ALIMENTACION_Y_BANQUETERIA,PROF_1_FRUTA_DE_ESTACION,,,true,2026-02-19T16:42:08.795Z
ITEM_1_BARRA_DE_CEREAL,1 barra de cereal,CAT_ALIMENTACION_Y_BANQUETERIA,PROF_1_BARRA_DE_CEREAL,,,true,2026-02-19T16:42:08.795Z
ITEM_TORTA_CHOCOLATE_16_PAX,Torta Chocolate 16 pax,CAT_ALIMENTACION_Y_BANQUETERIA,PROF_TORTA_CHOCOLATE_16_PAX,,Torta de chocolate envuelta en chips de chocolate.,true,2026-02-19T16:42:08.795Z
ITEM_TORTA_CARROTCAKE_14_PAX,Torta Carrotcake 14 pax,CAT_ALIMENTACION_Y_BANQUETERIA,PROF_TORTA_CARROTCAKE_14_PAX,,"Esponjoso de zanahoria nuez, rellena frosting de queso crema",true,2026-02-19T16:42:08.795Z
ITEM_CHEESECAKE_DE_OREO_14_PAX,Cheesecake de Oreo 14 pax,CAT_ALIMENTACION_Y_BANQUETERIA,PROF_CHEESECAKE_DE_OREO_14_PAX,,Imperdible cheesecake Oreo,true,2026-02-19T16:42:08.795Z
ITEM_TORTA_SAN_FRANCISCO_MANJAR_NUEZ_15_PAX,Torta San Francisco manjar nuez 15 pax,CAT_ALIMENTACION_Y_BANQUETERIA,PROF_TORTA_SAN_FRANCISCO_MANJAR_NUEZ_15_PAX,,Esponjoso de chocolate rellena de dulce de leche y crema chantilly,true,2026-02-19T16:42:08.795Z
ITEM_TROZO_DE_TORTA_DE_CHOCOLATE_ESTACION_CAFE_O_TE_EN_COMEDOR,Trozo de torta de Chocolate + estacion cafe o té en comedor,CAT_ALIMENTACION_Y_BANQUETERIA,PROF_TROZO_DE_TORTA_DE_CHOCOLATE_ESTACION_CAFE_O_TE_EN_COMEDOR,,Trozo servido a la mesa en el comedor con estacion de té y cafe disponible para autoservicio.,true,2026-02-19T16:42:08.795Z
ITEM_TROZO_DE_TORTA_CARROT_CAKE_ESTACION_CAFE_O_TE_EN_COMEDOR,Trozo de torta Carrot Cake + estacion cafe o té en comedor,CAT_ALIMENTACION_Y_BANQUETERIA,PROF_TROZO_DE_TORTA_CARROT_CAKE_ESTACION_CAFE_O_TE_EN_COMEDOR,,Trozo servido a la mesa en el comedor con estacion de té y cafe disponible para autoservicio.,true,2026-02-19T16:42:08.795Z
ITEM_TROZO_DE_CHEESE_CAKE_OREO_ESTACION_CAFE_O_TE_EN_COMEDOR,Trozo de Cheese Cake Oreo + estacion cafe o té en comedor,CAT_ALIMENTACION_Y_BANQUETERIA,PROF_TROZO_DE_CHEESE_CAKE_OREO_ESTACION_CAFE_O_TE_EN_COMEDOR,,Trozo servido a la mesa en el comedor con estacion de té y cafe disponible para autoservicio.,true,2026-02-19T16:42:08.795Z
ITEM_MASAJISTA_EXCLUSIVA_PARA_MASAJES_RELAX_30_MINUTOS,"Masajista exclusiva, para masajes relax 30 minutos",CAT_SPA,PROF_MASAJISTA_EXCLUSIVA_PARA_MASAJES_RELAX_30_MINUTOS,,"Horario de 10:30 a 20:00, puede hacer maximo 10 masajes de relajación por dia.",true,2026-02-19T16:42:08.795Z
ITEM_MASAJES_DE_RELAJACION_DE_MEDIA_HORA,Masajes de relajacion de media hora,CAT_SPA,PROF_MASAJES_DE_RELAJACION_DE_MEDIA_HORA,,Horario de los masajes debe coordinarse previamente al evento. Minimo 3 dias de anticipacion,true,2026-02-19T16:42:08.795Z
ITEM_GORROS_DE_PISCINAS_LYCRA,Gorros de piscinas  lycra,CAT_SPA,PROF_GORROS_DE_PISCINAS_LYCRA,,Gorro lycra,true,2026-02-19T16:42:08.795Z
ITEM_GORROS_DE_PISCINAS_LATEX,Gorros de piscinas  latex,CAT_SPA,PROF_GORROS_DE_PISCINAS_LATEX,,Gorro Latex,true,2026-02-19T16:42:08.795Z
ITEM_PISCINA_TEMPERADA_NOCTURNA_EXCLUSIVA_HASTA_2_HORAS,Piscina temperada nocturna exclusiva hasta 2 horas,CAT_SPA,PROF_PISCINA_TEMPERADA_NOCTURNA_EXCLUSIVA_HASTA_2_HORAS,,Piscina temperada nocturna exclusiva por 1 hora de 20:00 a 21:00,true,2026-02-19T16:42:08.795Z
ITEM_HABITACION_SINGLE_HOTEL_B_B,Habitación single hotel B&B,CAT_ALOJAMIENTO,PROF_HABITACION_SINGLE_HOTEL_B_B,,"Desayuno, cabalgatas, canopy, kayak, botes, standup paddle, canchas tenis, pesca con mosca y piscina temperada",true,2026-02-19T16:42:08.795Z
ITEM_HABITACION_DOBLE_HOTEL_B_B,Habitación Doble hotel B&B,CAT_ALOJAMIENTO,PROF_HABITACION_DOBLE_HOTEL_B_B,,"Desayuno, cabalgatas, canopy, kayak, botes, standup paddle, canchas tenis, pesca con mosca y piscina temperada",true,2026-02-19T16:42:08.795Z
ITEM_HABITACION_TRIPLE_HOTEL_B_B,Habitación Triple hotel B&B,CAT_ALOJAMIENTO,PROF_HABITACION_TRIPLE_HOTEL_B_B,,"Desayuno, cabalgatas, canopy, kayak, botes, standup paddle, canchas tenis, pesca con mosca y piscina temperada",true,2026-02-19T16:42:08.795Z
ITEM_HABITACION_CUADRUPLE_HOTEL_B_B,Habitación Cuadruple hotel  B&B,CAT_ALOJAMIENTO,PROF_HABITACION_CUADRUPLE_HOTEL_B_B,,"Desayuno, cabalgatas, canopy, kayak, botes, standup paddle, canchas tenis, pesca con mosca y piscina temperada",true,2026-02-19T16:42:08.795Z
ITEM_HABITACION_QUINTUPLE_HOTEL_B_B,Habitación Quintuple hotel B&B,CAT_ALOJAMIENTO,PROF_HABITACION_QUINTUPLE_HOTEL_B_B,,"Desayuno, cabalgatas, canopy, kayak, botes, standup paddle, canchas tenis, pesca con mosca y piscina temperada",true,2026-02-19T16:42:08.795Z
ITEM_VALOR_6_PASAJEROS_EN_CABANA_B_B,"Valor 6 pasajeros, en cabaña B&B",CAT_ALOJAMIENTO,PROF_VALOR_6_PASAJEROS_EN_CABANA_B_B,,"Desayuno, cabalgatas, canopy, kayak, botes, standup paddle, canchas tenis, pesca con mosca y piscina temperada",true,2026-02-19T16:42:08.795Z
ITEM_VALOR_7_PASAJEROS_EN_CABANA_B_B,"Valor 7 pasajeros, en cabaña B&B",CAT_ALOJAMIENTO,PROF_VALOR_7_PASAJEROS_EN_CABANA_B_B,,"Desayuno, cabalgatas, canopy, kayak, botes, standup paddle, canchas tenis, pesca con mosca y piscina temperada",true,2026-02-19T16:42:08.795Z
ITEM_VALOR_8_PASAJEROS_EN_CABANA_B_B,"Valor 8 pasajeros, en cabaña B&B",CAT_ALOJAMIENTO,PROF_VALOR_8_PASAJEROS_EN_CABANA_B_B,,"Desayuno, cabalgatas, canopy, kayak, botes, standup paddle, canchas tenis, pesca con mosca y piscina temperada",true,2026-02-19T16:42:08.795Z
ITEM_VALOR_PAX_ADICIONAL_EN_LA_MISMA_HABITACION,Valor Pax adicional en la misma habitacion,CAT_ALOJAMIENTO,PROF_VALOR_PAX_ADICIONAL_EN_LA_MISMA_HABITACION,,"Check in de habitaciones desde las 4 PM.Incluye: desayuno, cabalgatas, canopy, kayak, botes, standup paddle, canchas tenis, minigolf, baby, pesca con mosca y piscina temperada",true,2026-02-19T16:42:08.795Z
ITEM_EARLY_CHECK_IN_POR_HABITACION_DE_HOTEL,"Early check in, por habitacion de hotel",CAT_ALOJAMIENTO,PROF_EARLY_CHECK_IN_POR_HABITACION_DE_HOTEL,,"Check in anticipado desde las 12:00, segun disponibilidad.",true,2026-02-19T16:42:08.795Z
ITEM_LATE_CHECK_OUT_POR_HABITACION_DE_HOTEL,"Late check out, por habitacion de hotel",CAT_ALOJAMIENTO,PROF_LATE_CHECK_OUT_POR_HABITACION_DE_HOTEL,,"Check out hasta las 16:00, segun disponibilidad",true,2026-02-19T16:42:08.795Z
ITEM_EARLY_CHECK_IN_POR_CABANA,"Early check in, por cabaña",CAT_ALOJAMIENTO,PROF_EARLY_CHECK_IN_POR_CABANA,,"Check in anticipado desde las 12:00, segun disponibilidad.",true,2026-02-19T16:42:08.795Z
ITEM_LATE_CHECK_OUT_POR_CABANA,"Late check out, por cabaña",CAT_ALOJAMIENTO,PROF_LATE_CHECK_OUT_POR_CABANA,,"Check out hasta las 16:00, segun disponibilidad",true,2026-02-19T16:42:08.795Z
ITEM_TRASLADO_DE_MALETAS_ENTREGA_Y_RETIRO_FUERA_DE_LAS_HABITACIONES_VALOR_POR_PERSONA,"Traslado de maletas, entrega y retiro fuera de las habitaciones, valor por persona",CAT_ALOJAMIENTO,PROF_TRASLADO_DE_MALETAS_ENTREGA_Y_RETIRO_FUERA_DE_LAS_HABITACIONES_VALOR_POR_PERSONA,,,true,2026-02-19T16:42:08.795Z
ITEM_PRODUCTOS_O_REGALOS_EN_LAS_HABITACIONES_VALOR_POR_PERSONA,"Productos o regalos en las habitaciones, valor por persona",CAT_ALOJAMIENTO,PROF_PRODUCTOS_O_REGALOS_EN_LAS_HABITACIONES_VALOR_POR_PERSONA,,"Regalos, aguas o algun detalle en las habitaciones, precio por persona",true,2026-02-19T16:42:08.795Z
ITEM_1_RAMO_DE_FLORES_6_ROSAS_ROJAS_BLANCAS_ROSADAS_AMARILLA,"1 Ramo de flores, 6 rosas, rojas, blancas, rosadas, amarilla",CAT_OTROS_ARTICULOS,PROF_1_RAMO_DE_FLORES_6_ROSAS_ROJAS_BLANCAS_ROSADAS_AMARILLA,,encargar hasta 72 horas antes,true,2026-02-19T16:42:08.795Z
ITEM_1_CHOCOLATE_SAHNE_NUSS_250G_ESPUMANTE_O_BOTELLA_DE_VINO,1 Chocolate Sahne Nuss 250g + espumante o botella de vino,CAT_OTROS_ARTICULOS,PROF_1_CHOCOLATE_SAHNE_NUSS_250G_ESPUMANTE_O_BOTELLA_DE_VINO,,,true,2026-02-19T16:42:08.795Z
ITEM_RESMA_DE_HOJAS,Resma de Hojas,CAT_OTROS_ARTICULOS,PROF_RESMA_DE_HOJAS,,,true,2026-02-19T16:42:08.795Z
ITEM_LAPICES_AZUL_PASTA,Lapices azul Pasta,CAT_OTROS_ARTICULOS,PROF_LAPICES_AZUL_PASTA,,,true,2026-02-19T16:42:08.795Z
ITEM_CORRECTOR_LAPIZ,Corrector lapiz,CAT_OTROS_ARTICULOS,PROF_CORRECTOR_LAPIZ,,,true,2026-02-19T16:42:08.795Z
ITEM_PLUMONES_PERMANENTE,Plumones permanente,CAT_OTROS_ARTICULOS,PROF_PLUMONES_PERMANENTE,,,true,2026-02-19T16:42:08.795Z
ITEM_PLUMONES_DE_PIZARRA,Plumones de pizarra,CAT_OTROS_ARTICULOS,PROF_PLUMONES_DE_PIZARRA,,,true,2026-02-19T16:42:08.795Z
ITEM_FOTOCOPIAS_O_IMPRESION_COLOR,Fotocopias o impresion color,CAT_OTROS_ARTICULOS,PROF_FOTOCOPIAS_O_IMPRESION_COLOR,,hoja de color tamaño carta,true,2026-02-19T16:42:08.795Z
ITEM_FOTOCOPIAS_O_IMPRESION_NEGRO,Fotocopias o impresion negro,CAT_OTROS_ARTICULOS,PROF_FOTOCOPIAS_O_IMPRESION_NEGRO,,hoja en blanco y negro tamaño carta,true,2026-02-19T16:42:08.795Z
ITEM_ALMUERZOS_PRODUCTORAS_O_CHOFERES_EN_BUFFET,Almuerzos productoras o choferes en buffet,CAT_OTROS_ARTICULOS,PROF_ALMUERZOS_PRODUCTORAS_O_CHOFERES_EN_BUFFET,,Exclusivo solo a los que traen a las empresas,true,2026-02-19T16:42:08.795Z
ITEM_GUIAS_EXCLUSIVOS_PARA_CAMINATAS,Guias exclusivos para caminatas,CAT_ACTIVIDADES,PROF_GUIAS_EXCLUSIVOS_PARA_CAMINATAS,,1 guia cada 20 o 25 personas.( Ideal minimo dos para abrir y cerrar el grupo para caminatas),true,2026-02-19T16:42:08.795Z
ITEM_CAMINATA_LA_TENCA_DE_FORMA_EXCLUSIVA_1_5_HORAS,"Caminata ""la tenca"" de forma exclusiva, 1,5 horas",CAT_ACTIVIDADES,PROF_CAMINATA_LA_TENCA_DE_FORMA_EXCLUSIVA_1_5_HORAS,PI_1_PER_PAX,"Caminata por circuito la tenca, entremedio de bosques y arroyos del lugar. Es un recorrido por los alrededores del hotel. Tiene una dificultad baja, duracion 1,5 horas y una distancia de 2,3 kilometros. Incluye un agua por persona",true,2026-02-19T16:42:08.795Z
ITEM_CAMINATA_AL_MIRADOR_EXCLUSIVA_DIFICULTAD_MEDIA_DURACION_1_HORA,"Caminata al mirador exclusiva.  Dificultad media, duracion: 1 hora",CAT_ACTIVIDADES,PROF_CAMINATA_AL_MIRADOR_EXCLUSIVA_DIFICULTAD_MEDIA_DURACION_1_HORA,PI_1_PER_PAX,"Caminata a un mirador donde se puede observar el valle del aconcagua. Circuito ubicado al frente del hotel y es de dificultad media, dura 1 hora y tiene una distancia de 2 kilometros. Caminata incluyeun agua por persona",true,2026-02-19T16:42:08.795Z
ITEM_FOGON_PEQUENO_FOGATA_PEQUENA,Fogon pequeño (Fogata pequeña),CAT_ACTIVIDADES,PROF_FOGON_PEQUENO_FOGATA_PEQUENA,,Fogata chica en calderos o pergola. Duración 2.5 horas.,true,2026-02-19T16:42:08.795Z
ITEM_FOGATA_GRANDE,Fogata grande,CAT_ACTIVIDADES,PROF_FOGATA_GRANDE,,Fogata grande en actividad de luz. Duración 2.5 horas.,true,2026-02-19T16:42:08.795Z
ITEM_CLASE_DE_PESCA_CON_MOSCA_3_HORAS_9_AM_A_12PM,Clase de pesca con mosca 3 horas(9 am a 12pm),CAT_ACTIVIDADES,PROF_CLASE_DE_PESCA_CON_MOSCA_3_HORAS_9_AM_A_12PM,,,true,2026-02-19T16:42:08.795Z
ITEM_ARRIENDO_DE_CANA,Arriendo de Caña,CAT_ACTIVIDADES,PROF_ARRIENDO_DE_CANA,,"Solo caña  todo el dia, las moscas tienen un valor adicional.",true,2026-02-19T16:42:08.795Z
ITEM_PASEOS_A_CABALLO_EXCLUSIVOS_MINIMO_4_PASAJEROS_DURACION_3_4_HORAS_MAXIMO_20_PERSONAS,"Paseos a Caballo exclusivos, minimo 4 pasajeros, duracion 3-4 horas. Maximo 20 personas",CAT_ACTIVIDADES,PROF_PASEOS_A_CABALLO_EXCLUSIVOS_MINIMO_4_PASAJEROS_DURACION_3_4_HORAS_MAXIMO_20_PERSONAS,,"Paseo comienza con una clinica intruductoria y luego practica, donde conoceran el cajón de san francisco y sus bondades. Paseo incluye un agua por persona",true,2026-02-19T16:42:08.795Z
ITEM_PASEO_A_CABALLO_VERTIENTE_DEL_TORO,Paseo a caballo Vertiente del toro,CAT_ACTIVIDADES,PROF_PASEO_A_CABALLO_VERTIENTE_DEL_TORO,,4 horas + induccion Almuerzo+cena+ activiades,true,2026-02-19T16:42:08.795Z
ITEM_PASEO_A_CABALLO_ALTOS_DEL_GUINDO,Paseo a caballo Altos del Guindo,CAT_ACTIVIDADES,PROF_PASEO_A_CABALLO_ALTOS_DEL_GUINDO,,5 horas + induccion Almuerzo+cena+ activiades,true,2026-02-19T16:42:08.795Z
ITEM_USO_DE_ACTIVIDADES,Uso de actividades,CAT_ACTIVIDADES,PROF_USO_DE_ACTIVIDADES,,"Cabalgatas, canopy, kayak, botes, stand up paddle, cancha de tenis, minigolf, piscina temperada, piscina exterior, camillas de cuarzo, circuitos de trekking etc..",true,2026-02-19T16:42:08.795Z
ITEM_USO_DE_ACTIVIDADES_POR_CORTESIA,Uso de actividades por cortesía,CAT_ACTIVIDADES,PROF_USO_DE_ACTIVIDADES_POR_CORTESIA,,"Cabalgatas, canopy, kayak, botes, stand up paddle, cancha de tenis, minigolf, piscina temperada, piscina exterior, camillas de cuarzo, circuitos de trekking etc..",true,2026-02-19T16:42:08.795Z
ITEM_YOGA,Yoga,CAT_ACTIVIDADES,PROF_YOGA,PI_1_PER_PAX,actividades de pausa de 15- 30 minutos aprox. cada una,true,2026-02-19T16:42:08.795Z
ITEM_PAINTBALL,Paintball,CAT_TEAMBUILDING,PROF_PAINTBALL,PI_1_PER_PAX,"Juego de paintball, incluye un agua por persona. Duracion aproximada 2 horas. Inlcuye primera carga de pelotas, con posibilidad de recarga por 15.000+ iva por persona",true,2026-02-19T16:42:08.795Z
ITEM_BUSQUEDA_DE_TESORO,Busqueda de tesoro,CAT_TEAMBUILDING,PROF_BUSQUEDA_DE_TESORO,PI_1_PER_PAX,"duracion actividad 2,5 horas",true,2026-02-19T16:42:08.795Z
ITEM_ACTIVIDAD_DE_LA_LUZ,Actividad de la luz,CAT_TEAMBUILDING,PROF_ACTIVIDAD_DE_LA_LUZ,PI_1_PER_PAX,"duracion actividad 1,5 horas aprox",true,2026-02-19T16:42:08.795Z
ITEM_ALIANZAS,Alianzas,CAT_TEAMBUILDING,PROF_ALIANZAS,PI_1_PER_PAX,Duracion 2 horas aprox,true,2026-02-19T16:42:08.795Z
ITEM_EL_HERIDO,El herido,CAT_TEAMBUILDING,PROF_EL_HERIDO,PI_1_PER_PAX,"Duracion 2,5 horas aprox",true,2026-02-19T16:42:08.795Z
ITEM_EL_NAUFRAGO,El Naufrago,CAT_TEAMBUILDING,PROF_EL_NAUFRAGO,PI_1_PER_PAX,duracion 2 horas aprox,true,2026-02-19T16:42:08.795Z
ITEM_EL_NAUFRAGO_FULL,El Naufrago Full,CAT_TEAMBUILDING,PROF_EL_NAUFRAGO_FULL,PI_1_PER_PAX,"Duracion 2,5 horas aprox",true,2026-02-19T16:42:08.795Z
ITEM_CONQUISTANDO_LA_CUMBRE,Conquistando la Cumbre,CAT_TEAMBUILDING,PROF_CONQUISTANDO_LA_CUMBRE,PI_1_PER_PAX,,true,2026-02-19T16:42:08.795Z
ITEM_TIRO_CON_ARCO,Tiro con Arco,CAT_ACTIVIDADES,PROF_TIRO_CON_ARCO,PI_1_PER_PAX,,true,2026-02-19T16:42:08.795Z
ITEM_MISION_Y_VISION,Mision y Vision,CAT_TEAMBUILDING,PROF_MISION_Y_VISION,PI_1_PER_PAX,,true,2026-02-19T16:42:08.795Z
ITEM_FABRICA_DE_SAL,Fabrica de sal,CAT_TEAMBUILDING,PROF_FABRICA_DE_SAL,PI_1_PER_PAX,duracion 1 hora aprox,true,2026-02-19T16:42:08.795Z
ITEM_LA_PIZZA_NOSTRA_PER_TUTTI,La Pizza Nostra Per Tutti,CAT_TEAMBUILDING,PROF_LA_PIZZA_NOSTRA_PER_TUTTI,PI_1_PER_PAX,,true,2026-02-19T16:42:08.795Z
ITEM_LA_PIZZA_NOSTRA,La Pizza Nostra,CAT_TEAMBUILDING,PROF_LA_PIZZA_NOSTRA,PI_1_PER_PAX,,true,2026-02-19T16:42:08.795Z
ITEM_THE_BOSS_GRILL,The Boss Grill,CAT_TEAMBUILDING,PROF_THE_BOSS_GRILL,PI_1_PER_PAX,,true,2026-02-19T16:42:08.795Z
ITEM_COCINANDO_EQUIPOS,Cocinando Equipos,CAT_TEAMBUILDING,PROF_COCINANDO_EQUIPOS,PI_1_PER_PAX,,true,2026-02-19T16:42:08.795Z
ITEM_FORMANDO_UN_JINETE,Formando un Jinete,CAT_TEAMBUILDING,PROF_FORMANDO_UN_JINETE,,,true,2026-02-19T16:42:08.795Z
ITEM_MASTER_CHEF_CORPORATIVO,Master Chef Corporativo,CAT_TEAMBUILDING,PROF_MASTER_CHEF_CORPORATIVO,PI_1_PER_PAX,Cada grupo debe preparar los mejores platos,true,2026-02-19T16:42:08.795Z
ITEM_DE_LA_MASA_AL_PLATO,De La Masa Al Plato,CAT_TEAMBUILDING,PROF_DE_LA_MASA_AL_PLATO,PI_1_PER_PAX,,true,2026-02-19T16:42:08.795Z
ITEM_PARRILLADA_EN_EQUIPO,Parrillada en Equipo,CAT_TEAMBUILDING,PROF_PARRILLADA_EN_EQUIPO,PI_1_PER_PAX,,true,2026-02-19T16:42:08.795Z
ITEM_TALLER_DE_PIZZA_Y_BIRRA,Taller de Pizza y Birra,CAT_TEAMBUILDING,PROF_TALLER_DE_PIZZA_Y_BIRRA,,,true,2026-02-19T16:42:08.795Z
ITEM_KARAOKE_CON_COPAS_Y_TAPAS,Karaoke con copas y tapas,CAT_TEAMBUILDING,PROF_KARAOKE_CON_COPAS_Y_TAPAS,PI_1_PER_PAX,,true,2026-02-19T16:42:08.795Z
ITEM_TALLER_DE_BRASAS_Y_TINTO_SABORES_AL_FUEGO,Taller de Brasas y Tinto: Sabores al Fuego!,CAT_TEAMBUILDING,PROF_TALLER_DE_BRASAS_Y_TINTO_SABORES_AL_FUEGO,,,true,2026-02-19T16:42:08.795Z
ITEM_CORDEROS_VINOS,Corderos & Vinos,CAT_TEAMBUILDING,PROF_CORDEROS_VINOS,PI_1_PER_PAX,,true,2026-02-19T16:42:08.795Z
ITEM_SAFARI_ECUESTRE,Safari Ecuestre,CAT_ACTIVIDADES,PROF_SAFARI_ECUESTRE,,,true,2026-02-19T16:42:08.795Z
ITEM_TREKKING_AL_MIRADOR,Trekking al mirador,CAT_ACTIVIDADES,PROF_TREKKING_AL_MIRADOR,,,true,2026-02-19T16:42:08.795Z
ITEM_CATA_DE_VINOS,Cata de Vinos,CAT_ACTIVIDADES,PROF_CATA_DE_VINOS,PI_1_PER_PAX,,true,2026-02-19T16:42:08.795Z
ITEM_LOS_NEUMATICOS,Los Neumaticos,CAT_TEAMBUILDING_ACTIVIDADES_DE_PAUSA,PROF_LOS_NEUMATICOS,PI_1_PER_PAX,actividades de pausa de 15- 30 minutos aprox. cada una,true,2026-02-19T16:42:08.795Z
ITEM_TOTEM,Totem,CAT_TEAMBUILDING_ACTIVIDADES_DE_PAUSA,PROF_TOTEM,PI_1_PER_PAX,actividades de pausa de 15- 30 minutos aprox. cada una,true,2026-02-19T16:42:08.795Z
ITEM_LA_ESTRELLA,La estrella,CAT_TEAMBUILDING_ACTIVIDADES_DE_PAUSA,PROF_LA_ESTRELLA,PI_1_PER_PAX,actividades de pausa de 15- 30 minutos aprox. cada una,true,2026-02-19T16:42:08.795Z
ITEM_TIRAR_LA_CUERDA,Tirar la cuerda,CAT_TEAMBUILDING_ACTIVIDADES_DE_PAUSA,PROF_TIRAR_LA_CUERDA,PI_1_PER_PAX,actividades de pausa de 15- 30 minutos aprox. cada una,true,2026-02-19T16:42:08.795Z
ITEM_EL_EQUILIBRIO,El equilibrio,CAT_TEAMBUILDING_ACTIVIDADES_DE_PAUSA,PROF_EL_EQUILIBRIO,PI_1_PER_PAX,actividades de pausa de 15- 30 minutos aprox. cada una,true,2026-02-19T16:42:08.795Z
ITEM_EL_ENREDO,El Enredo,CAT_TEAMBUILDING_ACTIVIDADES_DE_PAUSA,PROF_EL_ENREDO,PI_1_PER_PAX,actividades de pausa de 15- 30 minutos aprox. cada una,true,2026-02-19T16:42:08.795Z
ITEM_BAILE_ENTRETENIDO,Baile Entretenido,CAT_TEAMBUILDING_ACTIVIDADES_DE_PAUSA,PROF_BAILE_ENTRETENIDO,PI_1_PER_PAX,actividades de pausa de 15- 30 minutos aprox. cada una,true,2026-02-19T16:42:08.795Z
ITEM_GIMNASIA_DE_PAUSA,Gimnasia de Pausa,CAT_TEAMBUILDING_ACTIVIDADES_DE_PAUSA,PROF_GIMNASIA_DE_PAUSA,PI_1_PER_PAX,actividades de pausa de 15- 30 minutos aprox. cada una,true,2026-02-19T16:42:08.795Z
ITEM_YOGA_2,Yoga,CAT_TEAMBUILDING_ACTIVIDADES_DE_PAUSA,PROF_YOGA_2,PI_1_PER_PAX,actividades de pausa de 15- 30 minutos aprox. cada una,true,2026-02-19T16:42:08.795Z
ITEM_LA_BOLITA,La Bolita,CAT_TEAMBUILDING_ACTIVIDADES_DE_PAUSA,PROF_LA_BOLITA,PI_1_PER_PAX,actividades de pausa de 15- 30 minutos aprox. cada una,true,2026-02-19T16:42:08.795Z
ITEM_ULA_ULA,Ula Ula,CAT_TEAMBUILDING_ACTIVIDADES_DE_PAUSA,PROF_ULA_ULA,PI_1_PER_PAX,actividades de pausa de 15- 30 minutos aprox. cada una,true,2026-02-19T16:42:08.795Z
ITEM_CARRERA_DE_SACOS,Carrera de Sacos,CAT_TEAMBUILDING_ACTIVIDADES_DE_PAUSA,PROF_CARRERA_DE_SACOS,PI_1_PER_PAX,actividades de pausa de 15- 30 minutos aprox. cada una,true,2026-02-19T16:42:08.795Z
ITEM_BOB_ESPONJA,Bob Esponja,CAT_TEAMBUILDING_ACTIVIDADES_DE_PAUSA,PROF_BOB_ESPONJA,PI_1_PER_PAX,actividades de pausa de 15- 30 minutos aprox. cada una,true,2026-02-19T16:42:08.795Z
